18.4,-7.4,-6.0,0.0001549402
18.4,-7.4,-5.8,0.0012789195
18.4,-7.4,-5.6,0.00046360565
18.4,-7.4,-5.4,1.786325e-06
18.4,-7.4,5.4,1.786325e-06
18.4,-7.4,5.6,0.00046360565
18.4,-7.4,5.8,0.0012789195
18.4,-7.4,6.0,0.00015494018
18.4,-7.2,-6.4,8.221458e-06
18.4,-7.2,-6.2,0.00027915058
18.4,-7.2,-6.0,0.001419943
18.4,-7.2,-5.8,0.00015472637
18.4,-7.2,5.8,0.00015472637
18.4,-7.2,6.0,0.001419943
18.4,-7.2,6.2,0.00027915058
18.4,-7.2,6.4,8.221458e-06
18.4,-7.0,-6.6,1.186547e-05
18.4,-7.0,-6.4,0.00039885307
18.4,-7.0,-6.2,0.0013514386
18.4,-7.0,-6.0,5.203838e-05
18.4,-7.0,6.0,5.203838e-05
18.4,-7.0,6.2,0.0013514386
18.4,-7.0,6.4,0.000398853
18.4,-7.0,6.6,1.186547e-05
18.4,-6.8,-6.8,1.3384808e-05
18.4,-6.8,-6.6,0.0004708164
18.4,-6.8,-6.4,0.0012382504
18.4,-6.8,-6.2,2.1925387e-05
18.4,-6.8,6.2,2.1925387e-05
18.4,-6.8,6.4,0.0012382504
18.4,-6.8,6.6,0.00047081636
18.4,-6.8,6.8,1.3384808e-05
18.4,-6.6,-7.0,1.186547e-05
18.4,-6.6,-6.8,0.00047081633
18.4,-6.6,6.8,0.00047081648
18.4,-6.6,7.0,1.186547e-05
18.4,-6.4,-7.2,8.221457e-06
18.4,-6.4,-7.0,0.0003988531
18.4,-6.4,-6.8,0.0012382504
18.4,-6.4,6.8,0.0012382504
18.4,-6.4,7.0,0.0003988531
18.4,-6.4,7.2,8.221457e-06
18.4,-6.2,-7.2,0.00027915058
18.4,-6.2,-7.0,0.0013514386
18.4,-6.2,-6.8,2.1925387e-05
18.4,-6.2,6.8,2.1925387e-05
18.4,-6.2,7.0,0.0013514386
18.4,-6.2,7.2,0.00027915058
18.4,-6.0,-7.4,0.00015494021
18.4,-6.0,-7.2,0.0014199425
18.4,-6.0,-7.0,5.203838e-05
18.4,-6.0,7.0,5.203838e-05
18.4,-6.0,7.2,0.0014199425
18.4,-6.0,7.4,0.00015494022
18.4,-5.8,-7.4,0.0012789195
18.4,-5.8,-7.2,0.00015472637
18.4,-5.8,7.2,0.00015472637
18.4,-5.8,7.4,0.0012789195
18.4,-5.6,-7.4,0.00046360565
18.4,-5.6,7.4,0.00046360565
18.4,-5.4,-7.4,1.786325e-06
18.4,-5.4,7.4,1.786325e-06
18.4,5.4,-7.4,1.786325e-06
18.4,5.4,7.4,1.786325e-06
18.4,5.6,-7.4,0.00046360565
18.4,5.6,7.4,0.00046360565
18.4,5.8,-7.4,0.0012789195
18.4,5.8,-7.2,0.00015472637
18.4,5.8,7.2,0.00015472637
18.4,5.8,7.4,0.0012789195
18.4,6.0,-7.4,0.00015494021
18.4,6.0,-7.2,0.0014199425
18.4,6.0,-7.0,5.203838e-05
18.4,6.0,7.0,5.203838e-05
18.4,6.0,7.2,0.0014199425
18.4,6.0,7.4,0.00015494021
18.4,6.2,-7.2,0.00027915058
18.4,6.2,-7.0,0.0013514386
18.4,6.2,-6.8,2.1925387e-05
18.4,6.2,6.8,2.1925387e-05
18.4,6.2,7.0,0.0013514386
18.4,6.2,7.2,0.00027915058
18.4,6.4,-7.2,8.221457e-06
18.4,6.4,-7.0,0.0003988531
18.4,6.4,-6.8,0.0012382504
18.4,6.4,6.8,0.0012382504
18.4,6.4,7.0,0.0003988531
18.4,6.4,7.2,8.221457e-06
18.4,6.6,-7.0,1.186547e-05
18.4,6.6,-6.8,0.00047081648
18.4,6.6,6.8,0.00047081648
18.4,6.6,7.0,1.186547e-05
18.4,6.8,-6.8,1.3384808e-05
18.4,6.8,-6.6,0.00047081645
18.4,6.8,-6.4,0.0012382504
18.4,6.8,-6.2,2.1925387e-05
18.4,6.8,6.2,2.1925387e-05
18.4,6.8,6.4,0.0012382504
18.4,6.8,6.6,0.00047081642
18.4,6.8,6.8,1.3384808e-05
18.4,7.0,-6.6,1.186547e-05
18.4,7.0,-6.4,0.00039885304
18.4,7.0,-6.2,0.0013514386
