19.8,5.6,-0.6,5.89895637020068e-07
19.8,5.6,0.0,1.855326205671859e-06
19.8,5.6,0.6,5.89895635939149e-07
18.8,-6.0,-6.0,0.0007849904185032967
18.8,-6.0,6.0,0.0007849904185032967
18.8,6.0,-6.0,0.0007849904185058343
18.8,6.0,6.0,0.0007849904185058343
18.8,-6.0,-6.0,0.0007849904185032967
18.8,-6.0,6.0,0.0007849904185032967
18.8,6.0,-6.0,0.0007849904185058343
18.8,6.0,6.0,0.0007849904185058343
19.0,-5.6,-5.4,1.4630497832339055e-06
19.0,-5.6,5.4,1.4630497832339055e-06
19.0,5.6,-5.4,1.4630497795441776e-06
19.0,5.6,5.4,1.4630497795441776e-06
19.2,-5.8,-5.0,1.9384249448948617e-06
19.2,-5.8,5.0,1.9384249448948617e-06
19.2,5.8,-5.0,1.938424945073924e-06
19.2,5.8,5.0,1.938424945073924e-06
19.4,-5.8,-3.8,6.00941811264981e-05
19.4,-5.8,-3.4,1.1725911922094475e-05
19.4,-5.8,3.4,1.1725911922094475e-05
19.4,-5.8,3.8,6.00941811264981e-05
19.4,-5.6,-4.0,0.00013752872194104358
19.4,-5.6,4.0,0.00013752872194104358
19.4,-4.2,-5.6,9.82825556851838e-06
19.4,-4.2,5.6,9.82825556851838e-06
19.4,-3.4,-6.0,0.0001196315737408561
19.4,-3.4,6.0,0.0001196315737408561
19.4,-3.0,-6.0,5.452034526454553e-06
19.4,-3.0,6.0,5.452034526512952e-06
19.4,3.0,-6.0,5.45203518377641e-06
19.4,3.0,6.0,5.452035183780227e-06
19.4,3.4,-6.0,0.00011963157377181221
19.4,3.4,6.0,0.00011963157377181221
19.4,4.2,-5.6,9.828255819738577e-06
19.4,4.2,5.6,9.828255819738577e-06
19.4,5.6,-4.0,0.00013752872192088523
19.4,5.6,4.0,0.00013752872192088523
19.4,5.8,-3.8,6.009418112678212e-05
19.4,5.8,-3.4,1.172591346405002e-05
19.4,5.8,3.4,1.172591346405002e-05
19.4,5.8,3.8,6.009418112678212e-05
19.4,-5.8,-3.8,6.00941811264981e-05
19.4,-5.8,-3.4,1.1725911922094475e-05
19.4,-5.8,3.4,1.1725911922094475e-05
19.4,-5.8,3.8,6.00941811264981e-05
19.4,-5.6,-4.0,0.00013752872194104358
19.4,-5.6,4.0,0.00013752872194104358
19.4,-4.2,-5.6,9.82825556851838e-06
19.4,-4.2,5.6,9.82825556851838e-06
19.4,-3.4,-6.0,0.0001196315737408561
19.4,-3.4,6.0,0.0001196315737408561
19.4,-3.0,-6.0,5.452034526454553e-06
19.4,-3.0,6.0,5.452034526512952e-06
19.4,3.0,-6.0,5.45203518377641e-06
19.4,3.0,6.0,5.452035183780227e-06
19.4,3.4,-6.0,0.00011963157377181221
19.4,3.4,6.0,0.00011963157377181221
19.4,4.2,-5.6,9.828255819738577e-06
19.4,4.2,5.6,9.828255819738577e-06
19.4,5.6,-4.0,0.00013752872192088523
19.4,5.6,4.0,0.00013752872192088523
19.4,5.8,-3.8,6.009418112678212e-05
19.4,5.8,-3.4,1.172591346405002e-05
19.4,5.8,3.4,1.172591346405002e-05
19.4,5.8,3.8,6.009418112678212e-05
19.6,-5.6,-2.8,4.087508902669364e-05
19.6,-5.6,2.8,4.087508902669364e-05
19.6,0.0,-6.0,2.6800628839081217e-08
19.6,0.0,6.0,2.6800628839081217e-08
19.6,5.6,-2.8,4.087508902779402e-05
19.6,5.6,2.8,4.087508902779402e-05
19.8,-5.6,-0.8,2.3025757690290255e-07
19.8,-5.6,-0.4,1.1865537658347377e-06
19.8,-5.6,-0.2,1.6491417305233008e-06
19.8,-5.6,0.0,1.9206180893834397e-06
19.8,-5.6,0.2,1.6491417305233008e-06
19.8,-5.6,0.4,1.1865537658347377e-06
19.8,-5.6,0.8,2.3025757690290255e-07
19.8,5.6,-0.8,2.3025757688296384e-07
19.8,5.6,-0.4,1.1865540207256828e-06
19.8,5.6,-0.2,1.649141728802191e-06
19.8,5.6,0.0,1.9206180879738426e-06
19.8,5.6,0.2,1.649141728802191e-06
19.8,5.6,0.4,1.1865540207256828e-06
19.8,5.6,0.8,2.3025757688296384e-07
18.8,-6.0,-6.0,0.0007849344916085614
18.8,-6.0,6.0,0.0007849344916085614
18.8,6.0,-6.0,0.0007849344915811925
18.8,6.0,6.0,0.0007849344915811925
18.8,-6.0,-6.0,0.0007849344916085614
18.8,-6.0,6.0,0.0007849344916085614
18.8,6.0,-6.0,0.0007849344915811925
18.8,6.0,6.0,0.0007849344915811925
19.0,-5.6,-5.4,1.5190431957755367e-06
19.0,-5.6,5.4,1.5190431957755367e-06
19.0,5.6,-5.4,1.5190431962438442e-06
19.0,5.6,5.4,1.5190431962438442e-06
19.4,-5.6,-4.0,0.00013828569793900505
19.4,-5.6,4.0,0.00013828569793900505
19.4,-4.2,-5.6,9.826558684361649e-06
19.4,-4.2,5.6,9.826558684361649e-06
19.4,-3.4,-6.0,0.000119616349986548
19.4,-3.4,6.0,0.000119616349986548
19.4,-3.2,-6.0,0.00011858154227848501
19.4,-3.2,6.0,0.00011858154227848501
19.4,-3.0,-6.0,5.478047029168594e-06
19.4,-3.0,6.0,5.4780470291691365e-06
19.4,3.0,-6.0,5.478046331260942e-06
19.4,3.0,6.0,5.478046331186882e-06
19.4,3.2,-6.0,0.00011858154227793842
19.4,3.2,6.0,0.00011858154227793842
19.4,3.4,-6.0,0.00011961634850646014
19.4,3.4,6.0,0.00011961634850646014
19.4,4.2,-5.6,9.826558931608301e-06
19.4,4.2,5.6,9.826558931608301e-06
19.4,5.6,-4.0,0.0001382856979340318
19.4,5.6,4.0,0.0001382856979340318
19.4,-5.6,-4.0,0.00013828569793900505
19.4,-5.6,4.0,0.00013828569793900505
19.4,-4.2,-5.6,9.826558684361649e-06
19.4,-4.2,5.6,9.826558684361649e-06
19.4,-3.4,-6.0,0.000119616349986548
19.4,-3.4,6.0,0.000119616349986548
19.4,-3.2,-6.0,0.00011858154227848501
19.4,-3.2,6.0,0.00011858154227848501
19.4,-3.0,-6.0,5.478047029168594e-06
19.4,-3.0,6.0,5.4780470291691365e-06
19.4,3.0,-6.0,5.478046331260942e-06
19.4,3.0,6.0,5.478046331186882e-06
19.4,3.2,-6.0,0.00011858154227793842
19.4,3.2,6.0,0.00011858154227793842
19.4,3.4,-6.0,0.00011961634850646014
19.4,3.4,6.0,0.00011961634850646014
19.4,4.2,-5.6,9.826558931608301e-06
19.4,4.2,5.6,9.826558931608301e-06
19.4,5.6,-4.0,0.0001382856979340318
19.4,5.6,4.0,0.0001382856979340318
19.6,-5.6,-2.8,3.9187140759891145e-05
19.6,-5.6,2.8,3.9187140759891145e-05
19.6,-1.6,-6.0,6.0403528858481975e-05
19.6,-1.6,6.0,6.040352885882938e-05
19.6,-0.8,-6.0,1.1094080754993233e-06
19.6,-0.8,6.0,1.1094080754993233e-06
19.6,-0.4,-6.0,8.083378973575333e-08
19.6,-0.4,6.0,8.083378973575333e-08
19.6,-0.2,-6.0,4.183741330321388e-08
19.6,-0.2,6.0,4.183741330321388e-08
19.6,0.0,-6.0,2.7264459240794294e-08
19.6,0.0,6.0,2.7264459240794294e-08
19.6,0.2,-6.0,4.183741330843409e-08
19.6,0.2,6.0,4.183741330843409e-08
19.6,0.4,-6.0,8.083378972928741e-08
19.6,0.4,6.0,8.083378972928741e-08
19.6,0.8,-6.0,1.1094080755174955e-06
19.6,0.8,6.0,1.1094080755174955e-06
19.6,1.6,-6.0,6.040353035103394e-05
19.6,1.6,6.0,6.0403530351889986e-05
19.6,5.6,-2.8,3.9187140760916645e-05
19.6,5.6,2.8,3.9187140760916645e-05
19.8,-5.6,-0.8,2.1736566087573995e-07
19.8,-5.6,-0.4,1.1433496794546153e-06
19.8,-5.6,-0.2,1.6526937896333758e-06
19.8,-5.6,0.0,1.807399208222497e-06
19.8,-5.6,0.2,1.6526937896333758e-06
19.8,-5.6,0.4,1.1433496794546153e-06
19.8,-5.6,0.8,2.1736566087573995e-07
19.8,5.6,-0.8,2.1736566086341292e-07
19.8,5.6,-0.4,1.1433349112813261e-06
19.8,5.6,-0.2,1.6526937999276497e-06
19.8,5.6,0.0,1.8073992070031252e-06
19.8,5.6,0.2,1.6526937999276497e-06
19.8,5.6,0.4,1.1433349112813261e-06
19.8,5.6,0.8,2.1736566086341292e-07
18.8,-6.0,-6.0,0.0007849344916085614
18.8,-6.0,6.0,0.0007849344916085614
18.8,6.0,-6.0,0.0007849344915811925
18.8,6.0,6.0,0.0007849344915811925
18.8,-6.0,-6.0,0.0007849344916085614
18.8,-6.0,6.0,0.0007849344916085614
18.8,6.0,-6.0,0.0007849344915811925
18.8,6.0,6.0,0.0007849344915811925
19.0,-5.6,-5.4,1.5190431957755367e-06
19.0,-5.6,5.4,1.5190431957755367e-06
19.0,5.6,-5.4,1.5190431962438442e-06
19.0,5.6,5.4,1.5190431962438442e-06
19.4,-5.6,-4.0,0.00013828569793900505
19.4,-5.6,4.0,0.00013828569793900505
19.4,-4.2,-5.6,9.826558684361649e-06
19.4,-4.2,5.6,9.826558684361649e-06
19.4,-3.4,-6.0,0.000119616349986548
19.4,-3.4,6.0,0.000119616349986548
19.4,-3.2,-6.0,0.00011858154227848501
19.4,-3.2,6.0,0.00011858154227848501
19.4,-3.0,-6.0,5.478047029168594e-06
19.4,-3.0,6.0,5.4780470291691365e-06
19.4,3.0,-6.0,5.478046331260942e-06
19.4,3.0,6.0,5.478046331186882e-06
19.4,3.2,-6.0,0.00011858154227793842
19.4,3.2,6.0,0.00011858154227793842
19.4,3.4,-6.0,0.00011961634850646014
19.4,3.4,6.0,0.00011961634850646014
19.4,4.2,-5.6,9.826558931608301e-06
19.4,4.2,5.6,9.826558931608301e-06
19.4,5.6,-4.0,0.0001382856979340318
19.4,5.6,4.0,0.0001382856979340318
19.4,-5.6,-4.0,0.00013828569793900505
19.4,-5.6,4.0,0.00013828569793900505
19.4,-4.2,-5.6,9.826558684361649e-06
19.4,-4.2,5.6,9.826558684361649e-06
19.4,-3.4,-6.0,0.000119616349986548
19.4,-3.4,6.0,0.000119616349986548
19.4,-3.2,-6.0,0.00011858154227848501
19.4,-3.2,6.0,0.00011858154227848501
19.4,-3.0,-6.0,5.478047029168594e-06
19.4,-3.0,6.0,5.4780470291691365e-06
19.4,3.0,-6.0,5.478046331260942e-06
19.4,3.0,6.0,5.478046331186882e-06
19.4,3.2,-6.0,0.00011858154227793842
19.4,3.2,6.0,0.00011858154227793842
19.4,3.4,-6.0,0.00011961634850646014
19.4,3.4,6.0,0.00011961634850646014
19.4,4.2,-5.6,9.826558931608301e-06
19.4,4.2,5.6,9.826558931608301e-06
19.4,5.6,-4.0,0.0001382856979340318
19.4,5.6,4.0,0.0001382856979340318
19.6,-5.6,-2.8,3.9187140759891145e-05
19.6,-5.6,2.8,3.9187140759891145e-05
19.6,-1.6,-6.0,6.0403528858481975e-05
19.6,-1.6,6.0,6.040352885882938e-05
19.6,-0.8,-6.0,1.1094080754993233e-06
19.6,-0.8,6.0,1.1094080754993233e-06
19.6,-0.4,-6.0,8.083378973575333e-08
19.6,-0.4,6.0,8.083378973575333e-08
19.6,-0.2,-6.0,4.183741330321388e-08
19.6,-0.2,6.0,4.183741330321388e-08
19.6,0.0,-6.0,2.7264459240794294e-08
19.6,0.0,6.0,2.7264459240794294e-08
19.6,0.2,-6.0,4.183741330843409e-08
19.6,0.2,6.0,4.183741330843409e-08
19.6,0.4,-6.0,8.083378972928741e-08
19.6,0.4,6.0,8.083378972928741e-08
19.6,0.8,-6.0,1.1094080755174955e-06
19.6,0.8,6.0,1.1094080755174955e-06
19.6,1.6,-6.0,6.040353035103394e-05
19.6,1.6,6.0,6.0403530351889986e-05
19.6,5.6,-2.8,3.9187140760916645e-05
19.6,5.6,2.8,3.9187140760916645e-05
19.8,-5.6,-0.8,2.1736566087573995e-07
19.8,-5.6,-0.4,1.1433496794546153e-06
19.8,-5.6,-0.2,1.6526937896333758e-06
19.8,-5.6,0.0,1.807399208222497e-06
19.8,-5.6,0.2,1.6526937896333758e-06
19.8,-5.6,0.4,1.1433496794546153e-06
19.8,-5.6,0.8,2.1736566087573995e-07
19.8,5.6,-0.8,2.1736566086341292e-07
19.8,5.6,-0.4,1.1433349112813261e-06
19.8,5.6,-0.2,1.6526937999276497e-06
19.8,5.6,0.0,1.8073992070031252e-06
19.8,5.6,0.2,1.6526937999276497e-06
19.8,5.6,0.4,1.1433349112813261e-06
19.8,5.6,0.8,2.1736566086341292e-07
